Address;Title;Description;Rooms;Living Space (sqm);Price
Baldenwil 2614, 9112 Schachen b. Herisau;Interessantes Bauernhaus mit viel Potenzial;Interessantes Bauernhaus mit viel PotenzialGrosses Bauernhaus in Schachen b. Herisau mit vielen Zimmern und atemberaubendem Weit-Blick.Willkommen in diesem charmanten Bauernhaus, das Geschichte und Komfort perfekt verbindet. Mit insgesamt 10 Zimmern, darunter 8 Schlafzimmer, ist dieses Anwesen perfekt für eine grosse Familie oder als Investitionsmöglichkeit geeignet.Das bietet viele Möglichkeit, angefangen von wohnen einer Grossfamilie bis hin zum Einbau von Wohnungen als Renditeobjekt. Das Potenzial ist gross.Das Haus muss saniert werden. Die Aussenwände und die Grundsubstanz vom Haus sind gut, sodass man nur Innen renovieren muss.Ideal für Handwerker oder die, die viel selbst machen können.Highlights: • 10 Zimmer inklusive 8 Schlafzimmer oder mehr • ca. 320 Quadratmeter Wohnfläche, auch mehr möglich • Grosses Grundstück mit 1208 Quadratmetern • Baujahr: 1920, wurde immer wieder was gemacht • Beeindruckender Blick auf die Umgebung, bis zum Bodensee • 2 Innen- und 4 AussenstellplätzeGeniessen Sie die idyllische Lage in Sachen b. Herisau und lassen Sie sich von diesem einzigartigen Bauernhaus verzaubern. Mit einem Potenzial an vermietbarem Einkommen pro Jahr ist dies nicht nur ein traumhaftes Zuhause, sondern auch eine rentable Investition.Kontaktieren Sie uns noch heute, um mehr über dieses beeindruckende Anwesen zu erfahren und vereinbaren Sie eine Besichtigung vor Ort.E-Mail: info@bilo-gmbh.chTelefon: +41 76 567 11 45Web: www.bilo-gmbh.chAlle Texte und Fotos © by BILO GmbH, Weidwiesenweg 31, 8580 AmriswilSie wollen Ihr Haus oder Ihre Wohnung sorgenfrei verkaufen, wissen aber nicht, zu welchem Preis Sie es verkaufen können?Gratisbewertung Ihrer Immobilie auf www.bilo-gmbh.ch/bewertung/Wir nennen Ihnen den aktuellen Marktwert Ihrer Immobilie, diskret und unverbindlich in einem ersten, kostenlosen Informationsgespräch.;10 rooms;320m²;Price on request
Ahornstrasse 2, 9100 Herisau;Stilvolles wohnen an attraktiver Aussichtslage;Wenn Sie gerne auf beschwerliche Treppenstufen verzichten möchten, dann könnte diese gepflegte Attikawohnung mit zweieinhalb Zimmern genau das Richtige für Sie sein. Das Wohngebäude wurde im Jahr 2006 errichtet. Die ideale Lage zeigt sich auch besonders auf der sonnigen Terrasse, die zur Wohnung gehört und zum Verweilen einlädt. Der öffentliche Verkehr ist in wenigen Gehminuten erreichbar.Der Lift bringt Sie direkt vor die Tür Ihres neuen Zuhauses. Die Wohnung selbst überzeugt mit einem cleveren und grosszügigen Grundriss sowie grossflächigen Fenstern, die für einen optimalen Lichteinfall sorgen. Ein einladendes Entrée mit praktischer Garderobe fehlt ebenso wenig wie ein stilvolles Badezimmer mit Tageslicht. Der helle Parkettboden verwöhnt das Auge in allen Wohnräumen. Die schöne offene Küche bietet viel Platz für die Zubereitung von feinen Menüs. Der lichtdurchflutete Wohn-/Essbereich begeistert mit dem Raumumfang und dem Zugang auf die herrliche Terrasse, dem besonderen Highlight dieser Immobilie. Hier geniessen Sie jeden Tag aufs Neue die wunderbare Aussicht und können sich mit einer abwechslungsreichen Bepflanzung eine beneidenswerte Freiluft-Oase einrichten.Schliesslich rundet der nützliche Keller dieses attraktive Angebot ab. Für Ihr Fahrzeug können Sie sogar einen Tiefgaragenparkplatz nutzen.Gerne stelle ich Ihnen dieses interessante Objekt bei einer unverbindlichen Besichtigung persönlich vor.;2.5 rooms;70m²;CHF 490,000.–
Edelgrueb 2b, 9055 Bühler;Zuhause ankommen - stilvoll Wohnen;;3.5 rooms;98m²;CHF 685,000.–
Lachen 769, 9428 Walzenhausen;Viel Platz und Freiraum für die ganze Familie;Dieses freistehende, gepflegte Wohnhaus präsentiert sich auf einem umfangreichen Grundstück an sonnenverwöhnter und ruhiger Lage. Der naturnahe Standort ermöglicht erholsame Hundespaziergänge oder belebende Joggingrunden unmittelbar von der Haustüre aus. Ein Spiel-/Fussballplatz ist ebenfalls in unmittelbarer Nähe vorhanden und die Bushaltestelle ist innerhalb von zwei Minuten problemlos zu Fuss erreichbar.Das beeindruckende 8-Zimmerhaus begeistert mit dem umfangreichen Angebot an grosszügigen Räumen und dem traditionellen, von Holz geprägten Innenausbau. Standesgemäss werden gegenwärtig die Zimmer mit stilvollen Kachel- und Schwedenöfen beheizt. Ein angemessenes Renovationsbudget oder handwerkliche Eigenleistungen machen aus dem Rohdiamanten ein einzigartiges Wohnparadies, welches auch einer grossen Familie optimale Freiräume und Privatsphäre gewährt. Das Erdgeschoss beinhaltet neben dem Entrée eine Gästetoilette sowie die geräumige Wohnküche und das grosszügige Wohnzimmer. Das zusätzliche Zimmer/Büro ergänzt diese Etage. Im ersten Obergeschoss erwarten Sie ein modernes Badezimmer und eine zweite Wohnküche. Die zwei behaglichen zusätzlichen Zimmer sind vielfältig nutzbar. Die herrliche Terrasse ist von der Küche her zugänglich und perfekt geeignet, um im Freien zu essen oder zu grillieren. Im zweiten Obergeschoss befinden sich ein grosses Schlafzimmer und ein kleineres Zimmer mit Aufgang ins Dachgeschoss, das mit einem idealen Spielzimmer mit Dachschrägen überrascht. Weitere Pluspunkte dieser Immobile sind der riesige Hobbyraum mit Fensterfront im Untergeschoss sowie der wunderbare Garten. Ein Aussenabstellplatz kann ohne grossen Aufwand angelegt werden.Überzeugen Sie sich selbst bei einer unverbindlichen Besichtigung. Ich freue mich auf Ihren Anruf.;8 rooms;171m²;CHF 680,000.–
Battenhusstrasse 1435, 9053 Teufen AR;Neubauprojekt Einfamilienhaus im Appenzellerland;Dieses grosszügige Grundstück besticht durch seine atemberaubende Aussichtslage, wo man den Alpstein, das Appenzellerland oder auch Sonnenuntergänge in allen Facetten geniessen kann. Der heutige Eigentümer hat ein bewilligtes Neubauprojekt (10 Zimmer) mit einer Nettowohnfläche von 345 m². Mit der Realisierung des Neubauprojekts stünden total 4 Garagen, ein unterirdischer Hauszugang, eine Wellnessoase und vieles mehr zur Verfügung. Der grosszügige Umschwung bietet Platz für Gartengestaltung, seien es Sitzplätze, Spielplätze, Feuerstellen, Kleintierhaltung, Obstbäume oder anderes mehr.Diese einmalige Bauprojekt liegt an einer unverbaubaren und ganztägig besonnten Lage in Lustmühle (Teufen AR) mit einer herrlichen Weitsicht über das Appenzellerland, den Säntis, die Stadt St. Gallen bis weit ins Fürstenland. Die Parzelle liegt auf dem Land, aber doch sehr zentral.Realisieren Sie Ihr Traumhaus an einer grandiosen Lage mit atemberaubender Weitsicht.Bestellen Sie die detaillierte Verkaufsdokumentation zu diesem interessanten Objekt. Nach Erhalt der Dokumentation vereinbaren wir gerne einen persönlichen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktanfrage.;10.5 rooms;345m²;Price on request
Battenhusstrasse 1435, 9062 Lustmühle;Neubauprojekt Einfamilienhaus im Appenzellerland;Dieses grosszügige Grundstück besticht durch seine atemberaubende Aussichtslage, wo man den Alpstein, das Appenzellerland oder auch Sonnenuntergänge in allen Facetten geniessen kann. Der heutige Eigentümer hat ein bewilligtes Neubauprojekt (10 Zimmer) mit einer Nettowohnfläche von 345 m². Mit der Realisierung des Neubauprojekts stünden total 4 Garagen, ein unterirdischer Hauszugang, eine Wellnessoase und vieles mehr zur Verfügung. Der grosszügige Umschwung bietet Platz für Gartengestaltung, seien es Sitzplätze, Spielplätze, Feuerstellen, Kleintierhaltung, Obstbäume oder anderes mehr.Diese einmalige Bauprojekt liegt an einer unverbaubaren und ganztägig besonnten Lage in Lustmühle (Teufen AR) mit einer herrlichen Weitsicht über das Appenzellerland, den Säntis, die Stadt St. Gallen bis weit ins Fürstenland. Die Parzelle liegt auf dem Land, aber doch sehr zentral.Realisieren Sie Ihr Traumhaus an einer grandiosen Lage mit atemberaubender Weitsicht.Bestellen Sie die detaillierte Verkaufsdokumentation zu diesem interessanten Objekt. Nach Erhalt der Dokumentation vereinbaren wir gerne einen persönlichen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktanfrage.;10.5 rooms;345m²;Price on request
Schmiedgasse 40, 9100 Herisau;Grosszügiges Wohnen an zentraler Lage;Bei dieser attraktiven Immobilie handelt es sich um eine gepflegte Maisonette mit zweieinhalb schönen Zimmern, die im ersten Stock eines 1992 erbauten Wohngebäudes gelegen ist. Das Gebäude ist eingebettet in eine Grünanlage, auf der Sie die herrlich sonnige Lage besonders geniessen können. Der öffentliche Verkehr ist in wenigen Gehminuten erreichbar.Der Lift bringt Sie direkt vor die Tür Ihres neuen Zuhauses. Die Wohnung selbst begeistert mit einem durchdachten und grosszügigen Grundriss. Im ersten Obergeschoss empfängt Sie ein freundliches Entrée mit praktischer Garderobe.Von hier gelangen Sie einerseits in den geräumigen Wohnbereich und andererseits zum Essbereich mit Ausgang auf den wunderbaren Balkon, der einen erholsamen Blick ins Grüne bietet. Die an das Esszimmer angrenzende separate Küche präsentiert sich sehr hell und ist praktisch eingerichtet. Die Gästetoilette ergänzt diese Etage auf ideale Weise.Die elegante Wendeltreppe führt zu der unteren Wohnebene. Hier befindet sich das behagliche Schlafzimmer mit dem modernen Bad en suite, das mit einer Dusche ausgestattet ist. Im Untergeschoss haben Sie weitere Flächen zur freien Nutzung zur Verfügung. Für Ihr Fahrzeug können Sie sogar einen Tiefgaragenparkplatz nutzen.Sind Sie neugierig geworden? Vereinbaren Sie noch heute einen unverbindlichen Besichtigungstermin. Ich freue mich auf Ihren Anruf.;2.5 rooms;85m²;CHF 470,000.–
Hauptstrasse 15a, 9053 Teufen AR;Attikawohnung mit Alpsteinsicht;;2.5 rooms;71m²;CHF 655,000.–
9410 Heiden;Freistehendes und charmantes Einfamilienhaus mit landwirtschaftlichem Grundstück;"Dieses einmalige Bijou liegt in einer schönen idyllischen Lage, etwas Ausserhalb vom Dorfkern Heiden.Die gemütlichen und hellen Räumlichkeiten runden das Ganze ab und machen das Einfamilienhaus zum idealen Wohlfühlort. Es wurden fortlaufend diverse Renovationen getätigt, wie zum Beispiel; die Küche und der Wohnbereich, das Badezimmer, das Dach und auch die Zufahrtstrasse. Die Schlafzimmer sind grosszügig geschnitten und das Badezimmer bietet maximalen Komfort.Das freistehende Haus bietet Ihnen mit 1'000 m2 Grundstücksfläche und 137 m2 Wohnfläche ausreichend Platz für Ihren privaten Wohntraum. Zur Selbstbewirtschaftung gehört rundherum eine landwirtschaftliche Fläche von gesamt 23'521 m2.Das Grundstück verfügt über 16'840 m2 Wiese/Weide, 6'470 m2 geschlossener Wald, 211 m2 fliessendes Gewässer und ein Bienenhaus mit 3 m2.Es ist ein hervorragender Wohnort - der ideale Ausgangspunkt für alle Bereiche wie Arbeit, Erholung und Sport. Heiden verfügt über verschiedene Einkaufsmöglichkeiten, eine gute Infrastruktur, diverse Freizeit- und Kulturangebote und über einen schönen Dorfkern und tolle Märkte die zur Tradition geworden sind.Lassen Sie sich diese einmalige Möglichkeit nicht entgehen. Kommen Sie vorbei und überzeugen Sie sich selbst! Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Idyllische Lage - Landluft in Stadtnähe • Gemütliche und helle Räumlichkeiten • Cheminée-Ofen im Wohnbereich • Ausreichend Abstellplätze vor dem Haus • Eine kleine Garage oder Werkstatt • Grundstück-Nr.: 1505 • Einfamilienhaus (Vollerschlossen, Zone: Landwirtschaft) • Grundstück-Nr.: 1921 • Landwirtschaftliches Grundstück mit 23'0521 m2 • Das Dorf verfügt über alles, was man benötigt: • Historischer Dorfkern/verschiedene Märkte • Div. Einkaufsmöglichkeiten • Eigene Schulen • Für Abwechslung und Erholung; markierte Wanderwege, Wintersportmöglichkeiten, Schwimmbad, Velo-/Bike-Touren und noch vieles mehr. • Gute Infrastruktur: • Bergbahn Anschluss an das Netz der SBB in Rorschach • Postauto-Verbindungen nach St. Gallen und umliegenden Gemeinden wie Rheineck, St. Margrethen, Heerbrugg, Altstätten, Walzenhausen, Trogen und Wald Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch! Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!";4.5 rooms;137m²;Price on request
9410 Heiden;Freistehendes Einfamilienhaus - Ein einmaliges Bijou an idyllischer Lage;"Dieses einmalige Bijou liegt in einer schönen idyllischen Lage, etwas Ausserhalb vom Dorfkern Heiden.Das freistehende Haus bietet Ihnen mit 1'000 m2 Grundstücksfläche und 137 m2 Wohnfläche ausreichend Platz für Ihren privaten Wohntraum. Entfliehen Sie dem hektischen Alltag, verbringen Sie schöne Stunden mit Ihren Liebsten und geniessen Sie die Ruhe.Die gemütlichen und hellen Räumlichkeiten runden das Ganze ab und machen das Einfamilienhaus zum idealen Wohlfühlort. Es wurden fortlaufend diverse Renovationen getätigt, wie zum Beispiel; die Küche und der Wohnbereich, das Badezimmer, das Dach und auch die Zufahrtstrasse. Die Schlafzimmer sind grosszügig geschnitten und das Badezimmer bietet maximalen Komfort.Es ist ein hervorragender Wohnort - der ideale Ausgangspunkt für alle Bereiche wie Arbeit, Erholung und Sport. Heiden verfügt über verschiedene Einkaufsmöglichkeiten, eine gute Infrastruktur, diverse Freizeit- und Kulturangebote und über einen schönen Dorfkern und tolle Märkte die zur Tradition geworden sind.Lassen Sie sich dieses Traum Bijou nicht entgehen. Kommen Sie vorbei und überzeugen Sie sich selbst! Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Idyllische Lage - Landluft in Stadtnähe • Gemütliche und helle Räumlichkeiten • Cheminée-Ofen im Wohnbereich • Ausreichend Abstellplätze vor dem Haus • Vollerschlossen, Zone: Landwirtschaft • Hervorragender Wohn-, Arbeits- und Ferienort • Das Dorf verfügt über alles, was man benötigt: • Historischer Dorfkern/verschiedene Märkte • Div. Einkaufsmöglichkeiten • Eigene Schulen • Für Abwechslung und Erholung; markierte Wanderwege, Wintersportmöglichkeiten, Schwimmbad, Velo-/Bike-Touren und noch vieles mehr. • Gute Infrastruktur: • Bergbahn Anschluss an das Netz der SBB in Rorschach • Postauto-Verbindungen nach St. Gallen und umliegenden Gemeinden wie Rheineck, St. Margrethen, Heerbrugg, Altstätten, Walzenhausen, Trogen und Wald Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch! Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!";4.5 rooms;137m²;Price on request
Bubenrüti 894, 9053 Teufen AR;Ruhe! Sonne! Erholung! - Einfamilienhaus inmitten der Natur;;7.5 rooms;198m²;CHF 1,090,000.–
Ebni 9B, 9053 Teufen AR;Wohnen ? Arbeiten ? Geniessen! Grosszügiges Mehrfamilienhaus an zentraler Lage in Teufen AR;;;;CHF 1,200,000.–
Ebni 9B, 9053 Teufen AR;Wohnen ? Arbeiten ? Geniessen! Grosszügiges Mehrfamilienhaus an zentraler Lage in Teufen AR;;;;CHF 1,200,000.–
Bleichelistrasse 5, 9055 Bühler;"Zu verkaufen im 9055 Bühler neue 3.5 Zi.-Wohnung ; nur 4 Gehminuten bis Bahnhof /Ruhige Lage !";;3.5 rooms;82m²;CHF 670,000.–
Bleichelistrasse 5, 9055 Bühler;"Zu verkaufen im 9055 Bühler neue 4.5 Zi.-Wohnung ; nur 4 Gehminuten bis Bahnhof /Ruhige Lage !";;4.5 rooms;130m²;CHF 860,000.–
Battenhaus 3092, 9052 Niederteufen;Leben am Sonnenhügel;Weitere Informationen zum Angebot unter: www.battenhaus-teufen.chAnkommen zwischen Alpstein und Stadt Am sonnigen Hügel zwischen den Appenzeller Bergen und der Stadt St. Gallen entstehen drei modernste Mehrfamilienhäuser mit insgesamt acht grosszügigen und hellen 4.5-Zimmerwohnungen. Eine spektakuläre Weitsicht über die Appenzeller Hügellandschaft bis hin zum Alpstein sowie ganztägige Sonneneinstrahlung garantieren höchste Lebensqualität. Einen hochwertigen Ausbaustandard mit auserlesenen Materialien unterstreichen den smarten Grundriss der Wohnungen. Dazu kommt die familienfreundliche und steuergünstige Lage im Ortsteil Niederteufen der Gemeinde Teufen AR. Hier können Sie als Familie, alleine oder in Zwei­samkeit ankommen und bleiben. Natur und Kultur in Ihrer Nähe Die Überbauung Battenhaus gehört zur Gemeinde Teufen. Sie profitieren von einer natur− und gleichzeitig stadtnahen Lage sowie einem tiefen Steuerfuss. Das idyllische Ortszentrum Teufen liegt in kurzer Fahrdistanz von Ihrem neuen Zuhause entfernt. Dort finden Sie vielseitige Einkaufsmöglichkeiten für den täglichen Bedarf sowie ein Angebot an Restaurants, eine Bibliothek, Ludothek und ein Freibad. Das gut ausgebaute Wanderwegnetz eignet sich ideal für malerische Spaziergänge in der Natur. Ein vielseitiges, kulturelles Angebot findet sich nur wenige Minuten entfernt in der lebendigen Stadt St. Gallen. Diverse Sportmöglichkeiten, Märkte und ein spannendes Angebot an Arbeitsplätzen runden den Wohnort und die Region ab. In gegenüberliegender Richtung erreichen Sie das Dorf Appenzell und somit das Alpsteingebirge in nur 15 Fahrminuten.Optimale Anbindung auf allen Seiten In wenigen Gehminuten erreichen Sie die Bushaltestelle «Battenhaus». Das regelmässig verkehrende Postauto bringt Sie auf direktem Weg ins Zentrum von St. Gallen, wo Sie zu Ihren Verbindungen in weitere Städte im In­ und Ausland wechseln können. Die Kinder werden vom örtlichen Schulbus sicher und pünktlich zur Schule in Niederteufen gefahren. Die Autobahneinfahrten nach Zürich und Chur liegen lediglich 10 Fahrmi­nuten entfernt. Und das alles mitten in einer von Natur umgebenen Lage.;4.5 rooms;130m²;CHF 1,350,000.–
Oberrechstein 281, 9038 Rehetobel;Historisches Wohnjuwel mit Ausbaupotential;;7.5 rooms;182m²;CHF 775,000.–
9043 Trogen;Attraktives Wohnhaus in begehrter Trogener Lage  Ihre solide Investitionsmöglichkeit;Lage Trogen ist eine politische Gemeinde, die sich im Bezirk Mittelland des Kantons Appenzell Ausserrhoden in der Schweiz befindet. Diese malerische Gemeinde liegt im Appenzeller Mittelland und zeichnet sich durch ihre Umgebung aus, die vom imposanten Gäbris, dem höchsten Berg in diesem Bezirk, geprägt ist. Das Mehrfamilienhaus befindet sich an einer ausgezeichneten Lage, in weniger als zwei Gehminuten erreichen Sie den Bahnhof, Einkaufsmöglichkeiten und Restaurants. Gebäude Die Liegenschaft hat eine Grundstücksfläche von 838m² und befindet sich aufgrund der umfangreichen Sanierung im Jahr 2019 in einem ausgezeichneten Zustand. Die drei modernen Wohnungen sind vollvermietet und weisen einen hohen Standard auf. Zur Liegenschaft gehören zudem 2 Garagen und eine Werkstatt. Wohnungsmix • EG: Garage/Werkstatt L (70m²) • EG: Garage R (49m²) • EG: 3 Zi-Whg (62.8m²) • 1.OG: 4 Zi-Whg (79.5m²) • 2.OG: 4.5 Zi-Whg (180m²) Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Ruhige und idyllische Lage • Grosses Grundstück • Einwandfreier Zustand • Modernisierte Wohnungen mit energetischer Sanierung ab 2019. • Nettomietzinseinnahmen CHF 52920.00 p.a. • Bruttorendite ca. 4.44% Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch! Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen.;11.5 rooms;441m²;CHF 1,190,000.–
Bubenrüti 894, 9053 Teufen AR;Ruhe! Sonne! Erholung! - Einfamilienhaus inmitten der Natur;;7.5 rooms;198m²;CHF 1,090,000.–
Unterer Kapf, 9405 Wienacht-Tobel;Letztes Haus. Viel Land und super Haus. 2 Parzellen inkl. etwas Seesicht!;;5.5 rooms;160m²;CHF 1,295,000.–
9037 Speicherschwendi;Traumhafte Neubauwohnung mit Seesicht;;4.5 rooms;128m²;CHF 1,155,000.–
Höhenweg 12, 9042 Speicher;6-Zi.-Architekturjuwel mit unverbaubarer Aussicht;;6 rooms;226m²;CHF 1,900,000.–
9042 Speicher;Luxuriöse Villa mit phänomenalem Weitblick über den Bodensee;Luxuriöse Villa mit phänomenalem Weitblick über den BodenseeWillkommen in dieser exklusiven Liegenschaft in Speicher, die Ihnen alles bietet, was das Herz begehrt.Mit insgesamt 7 Zimmern, darunter 4 Schlafzimmer, eignet sich diese Liegenschaft perfekt für Familien, die viel Platz, Komfort und Privatsphäre schätzen.Die Immobilie verfügt über einen gemütlichen Kamin, der an kalten Winterabenden für wohlige Wärme sorgt und über 2 Badezimmer, sowie ein zusätzliches Gäste-WC. • Zimmer: 7 • Schlafzimmer: 4 • Badezimmer: 2 • Wohnfläche: 217 m² • Terrassenfläche: 35 m² • Grundstücksfläche: 1000 m² • Balkonfläche: 37 m² • Alle Fenster 3-fach verglast • Eigener Luftschutzraum • 2 Doppelgaragen • 5 Aussenparkplätze • Absolut ruhige Lage • Privatstrasse mit elektrischer Schranke • Luxuriöse Ausstattung • Unverbaubarer Panoramablick von allen Etagen • Heizung: Luftwärmepumpe / Bodenheizung • Erstklassiger Zustand • Durchdachter Grundriss - Lifteinbau möglich • u.v.m. Fragen Sie uns gerne :-)Sichern Sie sich jetzt Ihren Besichtigungstermin und lassen Sie sich von dieser Luxusvilla verzaubern, sie werden erstaunt sein.Sie erreichen uns wie folgt:Ihre BILO GmbHE-Mail: s.bischoff@bilo-gmbh.ch oder r.lombardi@bilo-gmbh.chTelefon: +41 76 567 11 45Web: www.bilo-gmbh.ch;7 rooms;217m²;CHF 3,490,000.–
Hintere Oberdorfstrasse 15, 9100 Herisau;Gartenwohnung, zentral und komfortabel...;;2.5 rooms;80m²;CHF 480,000.–
Ebni 9B, 9053 Teufen AR;Wohnen ? Arbeiten ? Geniessen! Grosszügiges Mehrfamilienhaus an zentraler Lage in Teufen AR;;;;CHF 1,200,000.–
Alpsteinstrasse 75, 9100 Herisau;Zwei Generationen oder auch drei? Kein Problem!;;228m²;;CHF 930,000.–
St. Gallerstrasse 16, 9038 Rehetobel;Moderne Eleganz trifft auf Appenzeller Charme!;;9.5 rooms;148m²;CHF 730,000.–
9100 Herisau;Grosszügiges 8 Zimmer-Einfamilienhaus an erhöhter Lage mit Einliegerwohnung;"Alles, ausser Gewöhnlich: Sie kaufen ein gewöhnliches Haus an ungewöhnlicher Lage. Das charmante Einfamilienhaus überschaut einen Teil von Herisau. Unterhalb des Höhenweges bietet das freistehende Haus viele Vorteile für Personen, die einen sportlichen, naturnahen, nachhaltigen Rückzugsort suchen, garantiert ohne Strasse und Auto ums Haus. Angrenzend zum Grundstück befindet sich eine Grünzone, die unverbaubar ist. Der Jahrzehnte alte Baumbestand mit Zedern, Fichten, Zypressen und Eiben bietet Ihnen einen optimalen Schutz und sorgt für ein angenehmes Klima. Das Gebäude präsentiert sich in gepflegtem Zustand und ist gut erhalten. Der Zugang zum Haus wird über die Treppe ermöglicht, dadurch haben Sie genügend Bewegung, um fit und gesund zu bleiben. Ein weiterer Vorteil ist die 2.5 Zimmer Einliegerwohnung mit einem eigenen Gartensitzplatz. Die Wohnung ist vollumfänglich ausgestattet und lässt sich dadurch optimal vermieten; alternativ lässt sie sich mit dem Haus verbinden. Das Wohnzimmer zeichnet sich durch hohe Decken aus, die eine luftige Atmosphäre schaffen und für eine natürliche Helligkeit sorgen. Hier finden Sie den perfekten Ort, um entspannte Momente zu verbringen. Die Küche des Hauses ist offen gestaltet, was geselliges Kochen und gemeinsame Mahlzeiten fördert. Auf selbiger Etage befindet sich ein grosses Zimmer mit Einbauschränken und ein kleineres Atelier-Zimmer. Das Badezimmer mit einer Badewanne und Dusche ist sehr grosszügig. Für die Gäste ist ein separates WC vorhanden. Im Obergeschoss befinden sich zwei weitere Räume in heimeliger Dachschräge, ebenso eine Dusche/Toilette. Es bietet auch die Möglichkeit für einen Ausbau des Estrichs, um weiteren Raum mit wunderbarer Aussicht zu realisieren. Ein energetischer Beitrag wird mit der Wärmeerzeugung geboten: Holzfeuerung in der Wohnstube mit Wärmetauscher, die Speicherung im Solartank und ca. 11 m2 Sonnenkollektoren für ca. 9 Monate Sonne, Restwärme oder Ergänzung mit Heizöl (7'000 Liter-Tank). Insgesamt präsentiert sich das Einfamilienhaus als grosszügige und nachhaltig durchdachte Immobilie, die all Ihre Wohnträume erfüllen kann. Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Nähe zu der Natur • Ausbaupotenzial vorhanden • Gut erhalten • Hell und einladend • 2x Garagenbox zumietbar Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch! Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!";8 rooms;250m²;CHF 1,070,000.–
9055 Bühler;Modernes Wohnen in Bühler: Charmante 3.5 Zimmer-Wohnung mit stilvollem Ambiente;"Diese wunderschöne Wohnung mit 3.5 Zimmern befindet sich in Bühler. Sie ist ein wahres Juwel und verspricht ein charmantes und behagliches Wohnambiente. Das Wohnzimmer ist liebevoll gestaltet und bietet viel Platz zum Entspannen und Wohlfühlen. Die moderne Küche ist grosszügig geschnitten und punktet mit einem zeitgemässen Design. Hier finden Sie genügend Platz, um Ihre kulinarischen Fähigkeiten zum Ausdruck zu bringen. Mit 2 gemütlichen Schlafzimmern und 2 modernen Badezimmern ist Privatsphäre und Komfort gewährleistet. Ob allein oder mit der Familie - hier findet jeder seinen ganz eigenen Rückzugsort. Ein Balkon lädt dazu ein, frische Luft zu schnappen und den Ausblick auf die umliegende Natur zu geniessen. Ein Keller bietet zusätzlichen Stauraum für all Ihre persönlichen Gegenstände und lässt die Wohnung aufgeräumt und ordentlich erscheinen. Zudem ist ein Lift vorhanden, der Ihnen den bequemen Zugang zu allen Etagen ermöglicht.Die Immobilie besitzt einen herausragenden Allgemeinzustand und wurde im Jahr 2023 erbaut. Sie besticht durch ihren charmanten und grosszügigen Charakter und bietet Ihnen ein angenehmes Wohngefühl. Der Ausbaustandard spiegelt sich in hochwertigen Materialien und einer erstklassigen Verarbeitung wieder. Die Region ist bestens entwickelt und besonders kinderfreundlich. In der Nähe finden Sie gemütliche Cafés, vielfältige Einkaufsmöglichkeiten und reichlich Freizeitangebote zur Erholung.Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Rollstuhlgängigkeit für uneingeschränkte Mobilität • Hervorragender Allgemeinzustand des Objekts • Charme und grosszügigen Charakter der Wohnung • Hochwertiger Ausbaustandard mit ""Ownership Standard"" • Gute Entwicklung der gesamten Region • Kindfreundliche Umgebung • Cafés, Einkaufsmöglichkeiten und Erholungsgebiete in der Nähe Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!";3.5 rooms;82m²;CHF 670,000.–
