Address;Title;Description;Rooms;Living Space (sqm);Price
Zwischenbergli 9, 8750 Glarus;6.5-Zi-REFH an ruhiger Wohnlage;;6.5 rooms;177m²;CHF 840,000.–
Elsenerstrasse 8, 8865 Bilten;HAUS IM GRÜNEN;;4 rooms;125m²;CHF 470,000.–
Anna-Göldi-Weg 3, 8753 Mollis;IM DORNRÖSCHENSCHLAF;;7.5 rooms;266m²;CHF 690,000.–
Obbortstrasse 2, 8783 Linthal;GANZ ABGELEGEN;;4 rooms;140m²;CHF 370,000.–
Oberdorf 8, 8755 Ennenda;ETWAS BESONDERES;;8 rooms;110m²;CHF 390,000.–
., 8750 Glarus;WENET - Rendite oder Eigennutzung - Sie entscheiden;Das Meisterwerk an bevorzugter Lage - Einziehen und Wohlfühlen.Diese 3.5 Zimmer-Wohnung bietet über ca. 80m2 Wohnfläche mit gut durchdachtem Grundrisskonzept und lichtdurchfluteten, offenen Räumlichkeiten. Mittels grossen oder kleinen Lift gelangen Sie in die 4. Etage und somit zum Schmuckstück. Nach dem einladenden Entrée mit Lagerraum, sowie Platz für Ihre Ankleide, öffnet sich bereits das erste Schlafzimmer mit unverbaubarem Weitblick. Das modernisierte Badezimmer ist mit DU/WC und Natursteinplatten versehen, welche dem Appartement die Krone aufsetzen. Das Masterzimmer bietet viel Platz und individuelle Einrichtungsmöglichkeiten. *Highlights*+ Top Zustand+ Optimales Grundrisskonzept+ Familienfreundliche, ruhige Lage+ Lichtdurchflutet, sonnenverwöhnt+ APP + GPP verfügbarVom weitläufigen Wohn- und Esszimmer erhalten Sie direkten Zugang zum Balkon mit Aussicht in die Glarner Bergwelt. Die Küche ist top ausgestattet und verfügt über viel Stauraum und Ablagefläche. Die Terrasse zur allgemeinen Benutzung befindet sich auf der obersten Etage und ermöglicht eine Rundumsicht mit fantastischer Kulisse. Ebenfalls ist dieses Angebot auch sehr interessant für Investoren / Kapitalanleger. Mietanfragen sind bereits vorhanden und können auf Wunsch übergeben werden. Auf der Etage ist ein zusätzlicher Abstellraum vorhanden und im Preis inklusive ist ein eigenes Kellerabteil.Lassen Sie sich diese Chance nicht entgehen und vereinbaren einen Besichtigungstermin, wir freuen uns auf Ihren Anruf.;3.5 rooms;80m²;CHF 420,000.–
8874 Mühlehorn;Traumhafte Dachwohnung mit Seeblick und grosser Terrasse;Erleben Sie das unvergleichliche Wohngefühl in dieser exquisiten Dachwohnung in Mühlehorn, umgeben von einer atemberaubenden Kulisse aus majestätischen Bergen und dem glitzernden Walensee. Betreten Sie durch das einladende Entrée den grosszügigen, offenen Wohn- und Essbereich, der mit einer modernen Küche ausgestattet ist und für ein Höchstmass an Komfort und Gemütlichkeit sorgt.Diese Wohnung besticht nicht nur durch ihre beeindruckende Raumhöhe von 7,30 Metern, sondern auch durch ihre grosszügige Wohnfläche von 148 Quadratmetern. Ein absolutes Highlight ist zweifellos die grosszügige Terrasse mit einer Fläche von 238 Quadratmetern, die geradezu dazu einlädt, im Freien zu sein und die spektakuläre Aussicht zu geniessen. Zusätzlich punktet das Anwesen mit zwei Außenparkplätzen, die bereits im Preis inbegriffen sind.Die wichtigsten Ausstattungsmerkmale: • 3,5 Zimmer-Wohnung mit einem zusätzlichen offenen Raum • 1 Badezimmer und 1 Gästetoilette • 2 Schlafzimmer • Fussbodenheizung für wohlige Wärme • Unverbaubare Seesicht für unvergleichliche Panoramen • Eine Terrasse von 238 Quadratmetern • Zwei AussenparkplätzeZögern Sie nicht und vereinbaren Sie einen Besichtigungstermin. Wir beraten Sie gerne und zeigen Ihnen die traumhafte Dachwohnung in Mühlehorn!;3.5 rooms;148m²;CHF 850,000.–
Buchholzstrasse 55, 8750 Glarus;4 1/2 Zimmer Wohnung mit Loggia und Lift;;4.5 rooms;109m²;CHF 470,000.–
Oberdorfstrasse 16, 8750 Riedern;Vermietetes Reihenhaus mit 5.76% Bruttorendite;;3.5 rooms;64m²;CHF 250,000.–
Kerenzerbergstrasse 7, 8753 Mollis;5.5-Zi-EFH mit Garten;;5.5 rooms;121m²;CHF 960,000.–
Dorfstrasse 38, 8782 Rüti GL;4.5-Zi-Doppeleinfamilienhaus;;4.5 rooms;97m²;CHF 250,000.–
Panoramastrasse 63, 8753 Mollis;6½-Zimmer-Einfamilienhaus an sehr schöner Wohnlage;;6.5 rooms;160m²;CHF 1,650,000.–
8750 Glarus;Nur im Glarnerland versprühen Sie so viel Charme;"Dieses kernrenovierte, angebaute 6.5-Zimmer-Einfamilienhaus überzeugt mit hochwertigem Ausbaustandard und diversen Details mit Liebhabereffekt.Nach dem Entrée findet sich der Technik-, sowie ein Abstellraum. Des Weiteren verfügt das Erdgeschoss über ein Schlafzimmer und Gäste-WC/Dusche, welche diverse Optionen und Möglichkeiten offenlegt für eine möglich attraktive 1.5 Zimmer-Einliegerwohnung. Nach dem Aufgang erhalten Sie direkten Zugang zur ca. 12m2 grossen Loggia, sowie einer Tageslicht-Nasszelle, ausgestattet mit DU/WC. Die Küche ist neu- und hochwertig, bietet viel Stauraum und Ablagefläche. Für das gemeinsame Beisammensein mit Freunden oder mit Ihrer Familie verweilen Sie im grossräumigen Wohnzimmer.*Highlights*+ Neuwertig, bezugsbereit, schlüsselfertig+ Zentral, sonnig, ruhig+ Inklusive Loggia &amp; Innenhof+ inkl. Garage / 2x Aussenabstellplatz a.A.+ Div. Nebenräume+ Einliegerwohnung PotentialDer helle, sehr hochwertige Eichen-Echtholz-Parkettboden sorgt für ein Wohlfühlerlebnis der Extraklasse und das gut durchdachte Grundrisskonzept ermöglicht individuelle Einrichtungs- sowie Nutzungsmöglichkeiten. Im zweiten Obergeschoss sind insgesamt 2 x Schlafzimmer (1x Bad en Suite) mit zusätzlicher Dusche und WC vorhanden. Das vollständig ausgebaute Dachgeschoss verfügt vielleicht über weitere Schlafmöglichkeiten oder auch als Spielzimmer / Homeoffice nutzbar. Mit einer Zufahrt, an der eigenen hausinternen Garage vorbei, gelangen Sie zu den 2 eigenen Aussenabstellplätzen, welche sich direkt vor dem Haupteingang befinden.Interessiert? Für Fragen oder eine Besichtigung stehen wir Ihnen gerne zur Verfügung und freuen uns von Ihnen zu hören.";6.5 rooms;152m²;CHF 650,000.–
8762 Schwanden GL;WENET - Alle Optionen offen;Hier klicken: WENET AG - Image Film - YouTubeSie sind auf der Suche nach einer lukrativen Investition mit Optionen zur Verwirklichung Ihrer Ideen? Dann sind Sie hier genau richtig. Dieses Schmuckstück ermöglicht Ihnen die Realisierung Ihrer individuellen Ideen. Rund ca. 45 Quadratmeter Wohnfläche können Sie ganz nach Ihrem Gusto gestalten und später als 1.5-Zimmer Studio mit lukrativen Mieteinnahmen vermieten, oder selbst bewohnen. Die notwendigen Anschlüsse sind bereits vorhanden und somit kann direkt mit dem Umbau begonnen werden. Die bereits bestehende und grossflächige Fensterfront sorgt für ein angenehmes und helles Wohnambiente, wodurch man sich direkt wohlfühlt. Ebenso verfügt Ihre neue Finanzanlage über eine grossflächige Sonnenterrasse, wo Sie oder Ihre zukünftigen Mieter genüssliche Momente geniessen können. Fakten+ Attraktive Preisleistung+ Sonnenterrasse+ Lukratives Rendite-Potenzial + Perfekte Lage Kauf-Optionen:1.) Wohnhaus, 9.5 Zimmer, 4 Schlafzimmer, ca. 200 m2 Wohnfläche - CHF 499'000.- Link: https://we-net.ch/immobilien-kaufen-mieten/?migUrl=/de/objects/detail/4747093?admin=24649und/oder2.) Nebengebäude, 2.5 Zimmer, 1 Schlafzimmer, ca. 45 m2 Wohnfläche - CHF 250'000.- Link: https://we-net.ch/immobilien-kaufen-mieten/?migUrl=/de/objects/detail/4747091?admin=24649Dieses Wohnjuwel lässt Ihnen zudem die Gestaltung der Parkmöglichkeiten offen, welche Sie somit ganz nach Ihren individuellen Wünschen umsetzen können. Ergreifen Sie dieses einmalige Angebot und erschaffen Sie sich Ihr eigenes Rendite-Wunder. Interessiert? Für Fragen, eine Besichtigung oder weitere Beratung stehen wir Ihnen gerne zur Verfügung und freuen uns über Ihre Kontaktaufnahme.;2.5 rooms;45m²;CHF 250,000.–
8775 Hätzingen;ALPINE RUHEOASE;Naturnähe, Bergpanorama und Flussidylle: In Hätzingen, Gemeinde Glarus Süd, verkaufen wir diese gut erhaltene 4.5 Zimmer Eigentumswohnung mit gemütlichem Balkon. Des Weiteren überzeugt sie mit folgenden Vorteilen: • 82 m² Wohnfläche auf 4.5 Zimmer verteilt • Heller Wohn- und Essbereich mit direktem Zugang zum Balkon • Gedeckter Balkon mit spektakulärem Bergpanorama • Die Wohnung kann als Erst- sowie auch als Zweitwohnsitz (Ferienwohnung) verwendet werden • Ein Aussenabstellplatz ist im Kaufpreis inkludiert Interessiert? Weitere Informationen, Bilder und einen virtuellen Rundgang zur Immobilie sowie Besichtigungsmöglichkeiten unter: https://www.propertyowner.ch/immobilien/24-85501/Referenznummer: 24-85501Werden Sie heute noch kostenlos Mitglied im Grundeigentümer Verband Schweiz und profitieren Sie von den zahlreichen Mitgliedervorteilen: www.propertyowner.ch- Verbandsmitglieder können die vorliegende oder andere Immobilien mit Unterstützung unserer Finanzierungsabteilung finanzieren.- Verbandsmitglieder haben Zugang zu unserem Rechtsdienst (30-minütige kostenlose telefonische Erstberatung).- Kostenlose, professionelle Immobilienbewertung - Kostenlose Beratung zur und Berechnung der GrundstückgewinnsteuerSind Sie neugierig geworden? Erfahren Sie mehr auf unserer Website https://www.propertyowner.ch/immobilien/ und lassen Sie sich von unseren Angeboten inspirieren. Wir freuen uns auf die Möglichkeit, Sie persönlich kennenzulernen und Ihre Immobilienträume zu verwirklichen!;4.5 rooms;82m²;CHF 450,000.–
Güetlistrasse 7, 8762 Schwanden GL;4.5-Zi-Maisonette-Wohnung an familiärer Lage;;4.5 rooms;119m²;CHF 545,000.–
8775 Hätzingen;WENET - Grenzenloses Renditepotential;Investieren und Wohlfühlen - Dieses Schmuckstück wartet auf den verdienten Glanz und lässt keine Wünsche offen. Schreiben Sie Ihre eigene Geschichte und überzeugen sich selbst.Mit über 10 Zimmer, verteilt auf 4 Etagen und ca. 230m2 Wohnfläche überzeugt diese Liegenschaft in vollen Zügen. Die zwei überbauten Kernzonen-Parzellen beinhalten 2 Gartenbereiche mit mittigem Hauszugang. Nach dem Eingangsbereich finden sich 2 Zimmer, welche individuell genutzt werden können, wie z.B. Hobbyraum, Wohnzimmer, Büro etc. zusätzlich finden sich hier 2 begehrte Natursteinkeller mit Loungepotential.Auf der Zwischenetage sind 2 grosszügige Tageslicht-Nasszellen Mit Bad/WC und DU/WC ausgestattet. Des Weiteren erhält man Zugang zur 2-stöckigen Scheune mit viel Platz und Stauraum.*Highlights*+ Mehrgenerationenhaus+ Keine Ausnützungsziffer - viel Potential+ Auch interessant für Handwerker, Investoren+ Sonnige, ruhige, familienfreundliche Lageim ersten Obergeschoss sind insgesamt 2x Wohnzimmer, sowie 1x Küche und 1x Esszimmer vorhanden. Die 2 Kachelofen sind in TOP-Zustand und sorgen für ein fantastisches Zusammensein mit der ganzen Familie. Von der Treppe aus gelangen Sie auf die ca. 20m2 grosse Terrasse mit Weitsicht und viel Sonne.im 2. Obergeschoss ist Platz für jedes Familienmitglied, mit 4 riesigen Schlafzimmern. 2 weitere Kinderzimmer finden sich im Dachgeschoss, welches zudem ausgebaut werden kann.Interessiert? Gerne zeigen wir Ihnen diese Liegenschaft bei einer Besichtigung vor Ort, wir freuen uns auf Ihren Anruf.;12.5 rooms;230m²;CHF 390,000.–
8868 Oberurnen;Neubau-Rendite - 4 Einheiten;Eine klassische Erstbezug-Rendite mit über 5 % nach Fertigstellung dieser fast fertigen Baustelle.Dieses Prunkstück liegt 437 m ü. M. ist noch im Ausbau (Status Edelrohbau bei über 80%) und wartet entweder auf die Fertigstellung Seitens des neuen Besitzers oder wird auf Wunsch vollständig schlüssel- und bezugsfertig übergeben (Investitionsvolumen ca. CHF 200?000.-). Auf Wunsch wird unsererseits sogar voll vermietet übergeben, gemäss den uns voraussichtlich zu erzielbaren Mieteinnahmen (Mietanfragen vorhanden).Raumprogramm / Mieterspiegel:UG/EG: Entree, Treppenhaus, Technik/Heizung, 4xKeller, Waschküche, 1xHauswart, 1xVeloraum, 4xGaragen, 2xBesucher, Vorplatz, E-Ladestation1. OG:1 x 2.5 Zi.-Whg., 2 Reduits, DU/WC Tageslicht, (ca. 52 m2), CHF 1'150.-1 x 4.5 Zi.-Whg., DU/WC Tageslicht, Terrasse, (ca. 70 m2), CHF 1'600.- 2. OG:1 x 2.5 Zi.-Whg., DU/WC Tageslicht, (ca. 52 m2), CHF 1'150.-2. OG/DG:1 x 5-Zi.-Whg., 2 x DU/WC Tageslicht, (ca. 105 m2), CHF 1'700.-Monatliche Mieteinnahmen- 4 Wohnungen total CHF 5'600.-- 4 x Garagen à CHF 125.-/total CHF 500.-Der voraussichtlich berechnete Mieterspiegel beläuft sich im Total inklusive aller 4 Einheiten, Keller, Parkplätze, Garagen, auf über CHF 73'200.- pro Jahr, mit Renditesteigerungspotential. Nach Abzug der Nebenkosten erzielen wir eine Nettorendite von über sehr attraktiven 5.5%. Die Liegenschaft ist vollständig bewilligt. Eine neue Zufahrt inklusive hervorragender Parksituation für bis zu 8 Fahrzeuge, sowie weiteren 4 Garagen ist ein zusätzlicher Anreiz.Neben der allgemein familienfreundlichen und ruhigen Lage, dennoch zentral und unweit vom Dorfkern entfernt, erreichen Sie von hier aus alles in Kürze. Interessiert?Wir freuen uns über Ihre Kontaktaufnahme und stehen für Fragen oder eine Besichtigung jederzeit zur Verfügung.;300m²;;CHF 1,285,000.–
8754 Netstal;WENET - Ihr Familientraum im Naherholungsgebiet;Das Meisterwerk an sonniger und familienfreundlicher Lage. Treten Sie ein in die Welt der Exklusivität.Dieses prachtvolle Schmuckstück bietet über ca. 165m2 Wohnfläche und somit viel Platz für jedes Familienmitglied. Die Liegenschaft wurde vor ca. 25 Jahren vollumfänglich saniert und ist in TOP-Zustand. Nach dem einladenden Eingangsbereich eröffnet sich das grosszügige Wohn- und Esszimmer mit unglaublichem Wohlfühlklima und einem Kachelofen mit Liebhabereffekt. Des Weiteren findet sich eine ausgestattete Küche mit viel Ablagefläche und Stauraum und direktem Zugang zum Balkon. Ausserdem ist eine zusätzliche Räumlichkeit, aktuell als Büro genutzt, sowie ein Gäste-WC vorhanden.*Highlights*+ Ruhig, sonnig, familienfreundlich+ Optional zusätzlich mit Einliegerwohnung+ TOP Zustand+ inkl. 2 AussenparkplätzeDer Keller bietet ca. 40m2 Nutzfläche und ist mit diversen Abstellräumen versehen. Im Obergeschoss ist Platz für die ganze Familie mit über 4 weitläufigen Schlafzimmer und einer riesiger Tageslicht-Nasszelle, ausgestattet mit Badewanne, Dusche und WC. Je nach Wunsch und Bedürfnis, kann die angebaute 2.5 Zimmer-Wohnung mit Gartenbereich dazu erworben werden, welche vermietet und somit kostenloses Wohnen ermöglicht. Erleben Sie die wahre Schönheit bei einer Besichtigung vor Ort, wir freuen uns auf Ihren Anruf.;6.5 rooms;165m²;CHF 950,000.–
8782 Rüti;Gemütliches 3.5-Zimmer-Wohnhaus in Rüti mit Renovierungspotenzial - Naturnahes Wohnen;In der malerischen Gemeinde Rüti, nur 15 km südlich von Glarus, erwartet Sie ein Sanierungsprojekt voller Potenzial. Dieses charmante, einseitig angebaute Wohnhaus erstreckt sich über zwei Stockwerke und bietet zudem ein ausbaufähiges Dachgeschoss. Die Immobilie verlangt nach einer liebevollen Renovierung, um ihren wahren Glanz wiederzuerlangen. Auf dem 370 m2 grossen Grundstück befindet sich ein bezaubernder Schopf, der den ländlichen Charme dieses Anwesens unterstreicht. Einige besondere Merkmale sind die angenehme Deckenhöhe von 1,95 Metern, die frisch erneuerte Elektroheizung aus dem Jahr 2023 und die Warmwasserversorgung durch eine moderne Wärmepumpe, ebenfalls aus dem Jahr 2023. Das Dachgeschoss bietet spannendes Sanierungspotenzial und eröffnet vielfältige Gestaltungsmöglichkeiten. Rüti selbst ist eine idyllische Oase der Ruhe und Natur. Mit nur etwa 500 Einwohnern und einer Höhe von 614 m über dem Meeresspiegel erstreckt sich diese Gemeinde auf grosszügigen 625 Hektar. Die Nähe zur malerischen Linth, deren Rauschen eher als beruhigendes Element empfunden wird, verleiht Rüti eine einzigartige Atmosphäre. In Rüti finden Sie alles, was Sie für den täglichen Bedarf benötigen, dank eines gemütlichen Dorfladens. Grössere Einkäufe können bequem in den nahegelegenen Orten Schwanden oder Glarus getätigt werden. Bildungsmöglichkeiten sind für Kindergarten und Primarschule vorhanden, und für die Oberstufe besteht eine Zusammenarbeit mit benachbarten Gemeinden. Ein zuverlässiges Busnetzwerk sowie eine eigene SBB-Station in Rüti gewährleisten eine gute Anbindung an die Region. Die Umgebung von Rüti ist ein Paradies für Naturliebhaber, mit zahlreichen Freizeitaktivitäten und der Nähe zu Wandermöglichkeiten, Skigebieten und Bergtouren.Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Charmantes, sanierungsbedürftiges Wohnhaus • Zwei Stockwerke plus ausbaufähiges Dachgeschoss • 370 m2 Grundstück mit bezauberndem Schopf • Angenehme Deckenhöhe von 1,95 Metern • Frisch erneuerte Elektroheizung (2023) • Warmwasserversorgung durch moderne Wärmepumpe (2023) • Spannendes Sanierungspotenzial im Dachgeschoss • Dorfladen für den täglichen Bedarf • Bildungsmöglichkeiten für Kindergarten und Primarschule • Gute Anbindung an die Region durch Busnetzwerk und SBB-Station • Naturparadies mit Wandermöglichkeiten und Skigebieten • Gelegenheit, kreative Ideen in die Renovierung einzubringen • Erkundung der reizvollen Umgebung und Restaurants • Lebendiges Vereinsleben in der Region Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!;3.5 rooms;65m²;CHF 188,000.–
Goldigen 17, 8754 Netstal;Wohnen an unverbaubarer Lage;;7.5 rooms;175m²;CHF 1,280,000.–
Speerstrasse 2, 8752 Näfels;4.5-Zi-Eigentumswohnung;;4.5 rooms;111m²;CHF 695,000.–
8874 Mühlehorn;Traumanwesen mit Seesicht;An erhobener Lage mit Blick auf den Walensee, fernab von Lärm, steht dieses traumhafte Anwesen.Eine Doppelgarage begrüsst Sie am Eingang der Parzelle und von hier aus bringt sie eine eindrucksvolle Einfahrt zur Villa hinauf. Das Gebäude steht perfekt eingebettet auf dem Grundstück, bietet viel Privatsphäre und verzaubert mit einer atemberaubenden Aussicht. Hier können Sie sich verwirklichen und die in die Jahre gekommene Liegenschaft nach Ihrem Geschmack neu gestalten.Das Haus wurde sehr grosszügig gebaut und verteilt sich auf 4 Stockwerke. Rundherum erstreckt sich die traumhaft angelegte Gartenanlage mit Gemüsebeet und Pizzaofen.Doch auch in den Innenräumen fehlt es an nichts. Im Erdgeschoss finden Sie vom Hobbyraum bis zur Sauna alles, was man an Nebenwohnfläche benötigt.Der riesige Wohnbereich mit der grosszügigen Küche und dem Wintergarten breitet sich über die ganze Obergeschossfläche aus. Einen Stock höher befinden sich die insgesamt 6 gemütlichen Schlafzimmer und 2 Badezimmer. Im Dachgeschoss können Sie ihren Wünschen freien Lauf lassen. Fitnessraum, Spielzimmer, oder doch ein Atelier?Dieses ImmoSky-Angebot bietet folgende *Mehr Leistung*:- Grosszügiger Wohnbereich mit Cheminée- Ruhige Lage mit Aussicht auf den See- Viel Privatsphäre mit eigener Zufahrt- Sauna mit Tauchbecken- Wintergarten und grosser GartenInteressiert? Dann zögern Sie nicht und kontaktieren uns noch heute, wir freuen uns auf Ihren Anruf.;10 rooms;233m²;CHF 2,090,000.–
8753 Mollis;BRUTTORENDITE 5%, NEUBAU / ALTBAU, ZENTRALE LAGE;Attraktives Rendite-Mehrfamilienhaus in Mollis mit 2.5- bis 5.5-Zimmern und einer Grundstücksfläche von 918 m². Die zentrale Lage mitten im Zentrum bietet zahlreiche Möglichkeiten. Machbarkeitsstudien sind bereits vorhanden und es gibt verschiedene Optionen für einen Altbau oder Neubau. Es besteht keine Architekturverpflichtung und es können Varianten mit oder ohne Lift gewählt werden. Der Neubau bietet Platz für bis zu 12 Eigentumswohnungen und auf Wunsch steht ein Architekturbüro zur Verfügung. Die Gemeinde und der Kanton sind steuergünstig und es handelt sich um eine Dorfkernzone.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- Bruttorendite 5 %- zentrale Lage, mitten im Zentrum- Machbarkeitssstudien vorhanden- Altbau und Neubau, mehrere Optionen- ohne Architekturverpflichtung- Varianten mit oder ohne Lift- Neubau bis zu 12 Eigentumswohnungen- auf Wunsch mit Architekturbüro- Steuergünstige Gemeinde und Kanton- Dorfkernzone- und, und, und ...Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung!Nichts Passendes gefunden? Über 2'300 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®Selber eine Immobilie zu vermarkten?Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitierenSie möchten eine Immobilie schätzen lassen?Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!https://www.betterhomes.ch/de/knowledge/estimationMehr DetailsLage: sehr gutZustand: gutBäder / Nasszellen: 4 (2 x WC / Lavabo / Badewanne, 1 x WC / Lavabo / Dusche, 1 x WC / Doppel-Lavabo / Dusche / Badewanne)Öffentliche Verkehrsmittel: Bus Nr. 512, 140 mSchulen: Sekundarschule, 130 mGeschäfte: Spar, 450 m;14 rooms;;CHF 2,900,000.–
Buchholzstrasse 55, 8750 Glarus;3 1/2 Zimmer Wohnung mit Loggia und Lift;;3.5 rooms;80m²;CHF 360,000.–
Mühlenstrasse 8, 8753 Mollis;Moderne 3.5-Zi-Gartenwohnung;;3.5 rooms;99m²;CHF 715,000.–
Freulergüetli 3, 8750 Glarus;Einzigartige Wohnqualität mit Charme;;5.5 rooms;145m²;Price on request
Bankstrasse 40, 8750 Glarus;Gepflegtes Wohnhaus mit Ladenlokal.;;165m²;;CHF 820,000.–
Hinterdorfstrasse 23, 8753 Mollis;Historische Immobilie mit viel Charme!;;;;CHF 2,197,000.–
Churfirstenblick 5, 8758 Obstalden;Renoviertes Wohnhaus mit Garten an erhöhter Lage und Weitblick;;4.5 rooms;103m²;CHF 750,000.–
Mattstrasse 10, 8865 Bilten;Freistehendes Einfamilienhaus mit grossem Garten, Umschwung und Garage;;5.5 rooms;132m²;CHF 940,000.–
Schulhausstrasse 1, 8762 Schwanden GL;SCHÖNE RENDITE;;6.5 rooms;194m²;CHF 920,000.–
Oberrütelistrasse 16, 8753 Mollis;Charmantes Wohnhaus im Chaletstil mit grossem Garten und Umschwung in Mollis GL;;6.5 rooms;123m²;CHF 815,000.–
Hauptstrasse 51, 8756 Mitlödi;Kernsanierte Reiheneinfamilienhaus in Mitlödi;;5.5 rooms;110m²;CHF 450,000.–
Dörfli 22, 8777 Betschwanden;Grosses freistehendes Wohnhaus mit viel Umschwung in Betschwanden GL;;15 rooms;427m²;CHF 750,000.–
Badstrasse 27A, 8867 Glarus Nord;Exklusive Eigentumswohnung;;3.5 rooms;96m²;CHF 710,000.–
Thonerstrasse 9, 8762 Schwanden GL;RESERVIERT;;5.5 rooms;126m²;Price on request
Sytenweg 20, 8867 Niederurnen;4.5-Zimmerwohnung mit Hobbyraum, Sitzplatz, Garten und Tiefgaragenparkplatz in Niederurnen;;4.5 rooms;100m²;CHF 850,000.–
Vorderdorfstrasse 11, 8753 Mollis;Reihenhaus mit zwei Wohneinheiten, Umschwung, Garten und zwei Tiefgaragenplätzen;;6.5 rooms;129m²;CHF 660,000.–
Schwertgasse 2, 8750 Glarus;Einseitig angebautes Mehrfamilienhaus;;;;CHF 1,285,000.–
Wygellen 195, 8762 Schwändi b. Schwanden;Freistehendes Einfamilienhaus an wunderschöner Lage;;5 rooms;;CHF 798,000.–
Elsenerstrasse 7, 8865 Bilten;Grosses familienfreundliches Einfamilienhaus: Ihr Traum vom perfekten Zuhause;;6 rooms;256m²;CHF 1,090,000.–
Bifang 1, 8765 Engi;Grosszügiger Wohnhausteil mit Carport und einzigartigem Bergpanoramablick in Engi;;11 rooms;192m²;CHF 690,000.–
Kreuzbühlstrasse 34, 8754 Netstal;Mehrgeschossiges Wohngebäude mit Dachterrasse und Ausblick in die Berge;;6.5 rooms;134m²;CHF 390,000.–
Kerenzerbergstrasse, 8874 Mühlehorn;Attika-Terrassen-Penthouse, traumhafte Seesicht, ca. 35 min von Zürich;;4.5 rooms;224m²;Price on request
Auf der Runs 8, 8755 Ennenda;Einzigartige, sonnige Wohnlage;;4.5 rooms;160m²;CHF 993,000.–
Dorfstrasse 57, 8782 Rüti GL;5.5 Zimmer Wohnhaus, Doppelgarage, Stall mit sehr viel Umschwung;;5.5 rooms;;CHF 695,000.–
Im Thon 8, 8762 Schwanden GL;FERIEN ODER ALLTAG;;3.5 rooms;92m²;CHF 310,000.–
Unterdorf 2/4, 8752 Näfels;ALLES IST MÖGLICH;;4.5 rooms;140m²;CHF 760,000.–
Schwändi 9, 8777 Diesbach GL;RESERVIERT;;3.5 rooms;95m²;Price on request
8865 Bilten;Das Gesamtpaket ohne Kompromisse;;6.5 rooms;184m²;Price on request
Beim Pulverturm, 8762 Schwanden GL;"Neubauprojekt ""Wohnen am Pulverturm""";;6.5 rooms;171m²;CHF 1,150,000.–
Dorfstrasse 22, 8762 Sool;Gemütliche Doppelhaushälfte mit Sitzplatz;;3.5 rooms;70m²;CHF 140,000.–
8775 Hätzingen;Lassen Sie Ihrer Fantasie freien Lauf!;;5.5 rooms;115m²;Price on request
Sonnenweg 27, 8752 Näfels;Freistehendes Wohnhaus mit Garten und Garagen an erhöhter Lage;;7.5 rooms;268m²;Price on request
8753 Mollis;Die ideale Verbindung von Wohnen und Arbeiten;;4.5 rooms;201m²;CHF 1,700,000.–
Glärnischstrasse 6, 8750 Glarus;5.5-Zimmer-Reiheneinfamilienhaus;;5.5 rooms;;CHF 870,000.–
Alte Wiese 8, 8755 Ennenda;Reihen-Einfamilienhaus mit angrenzendem / separatem Ökonomie-Gebäude;;5.5 rooms;;CHF 690,000.–
8750 Riedern;Lichtdurchflutetes Einfamilienhaus mit Pool und atemberaubender Bergkulisse;;7.5 rooms;291m²;Price on request
Hauptstrasse 18, 8775 Hätzingen;RESERVIERT;;11.5 rooms;260m²;Price on request
8868 Oberurnen;6.5 Zimmer Doppel-Einfamilienhaus an Panoramalage;;6.5 rooms;;CHF 1,320,000.–
8865 Bilten;Endlich Zuhause: Mehr Platz für unvergessliche Momente!;;5 rooms;148m²;CHF 1,345,000.–
Webereistrasse 11, 8757 Filzbach;1 Zimmer u. 2-Zimmer Studio zu verkaufen;;4 rooms;90m²;CHF 260,000.–
Matt, 8765 Engi;5-Zimmer Reihenhaus zu verkaufen;;5 rooms;;CHF 280,000.–
Erlenstrasse 15/17, 8753 Mollis;Bastelräume / Lagerräume;;;;CHF 23,000.–
8775 Hätzingen;Doppeleinfamilienhaus in Hätzingen;;4.5 rooms;;CHF 195,000.–
